frame,cell_label,centroid_x,centroid_y,area,blob_type,included,classical_zero_crossings,classical_budding,modern_defect_ratio,modern_budding,classifiers_agree,crop_path
38,15,1324.9,775.1,2145.0,single,True,0,False,0.191,False,True,non_budding/frame38_cell15.tif
38,16,787.1,920.3,4117.0,ambiguous,False,0,False,0.215,False,,
38,17,373.4,938.3,2976.0,single,True,0,False,0.181,False,True,non_budding/frame38_cell17.tif
38,18,73.8,971.5,1202.0,single,True,0,False,0.123,False,True,non_budding/frame38_cell18.tif
38,19,1304.8,1120.9,1846.0,single,True,0,False,0.065,False,True,non_budding/frame38_cell19.tif
38,20,295.9,1168.9,2000.0,single,True,0,False,0.14,False,True,non_budding/frame38_cell20.tif
39,1,446.4,73.8,3311.0,budding_pair,True,8,True,0.265,True,True,budding/frame39_cell1.tif
39,2,1456.8,72.1,1839.0,single,True,0,False,0.054,False,True,non_budding/frame39_cell2.tif
39,3,308.8,147.2,2492.0,budding_pair,True,11,True,0.608,True,True,budding/frame39_cell3.tif
39,4,243.7,260.7,984.0,single,True,0,False,0.226,False,True,non_budding/frame39_cell4.tif
39,5,492.7,293.6,2007.0,single,True,0,False,2.109,False,True,non_budding/frame39_cell5.tif
39,6,1223.0,430.0,2186.0,single,True,0,False,0.185,False,True,non_budding/frame39_cell6.tif
39,7,979.2,438.8,3329.0,single,True,0,False,0.035,False,True,non_budding/frame39_cell7.tif
39,8,117.7,506.0,1647.0,single,True,0,False,0.238,False,True,non_budding/frame39_cell8.tif
39,9,1323.1,581.6,2082.0,single,True,0,False,0.063,False,True,non_budding/frame39_cell9.tif
39,10,274.6,707.9,5456.0,multicell,False,0,False,1.577,False,,
39,11,143.9,718.4,1560.0,single,True,0,False,0.212,False,True,non_budding/frame39_cell11.tif
39,12,1399.8,735.3,4424.0,ambiguous,False,0,False,0.256,False,,
39,13,740.9,795.1,1923.0,single,True,0,False,0.042,False,True,non_budding/frame39_cell13.tif
39,14,703.3,849.8,3276.0,budding_pair,True,14,True,0.422,True,True,budding/frame39_cell14.tif
39,15,185.3,949.1,1765.0,single,True,0,False,0.136,False,True,non_budding/frame39_cell15.tif
39,16,1574.2,973.7,1992.0,single,True,0,False,0.173,False,True,non_budding/frame39_cell16.tif
39,17,418.3,1060.4,3134.0,single,True,0,False,0.528,False,True,non_budding/frame39_cell17.tif
39,18,512.6,1046.8,1501.0,budding_pair,True,13,True,0.775,True,True,budding/frame39_cell18.tif
40,1,1186.7,57.1,2047.0,single,True,0,False,1.819,False,True,
40,2,398.0,68.5,2847.0,budding_pair,True,7,True,0.302,True,True,budding/frame40_cell2.tif
40,3,1032.1,197.6,3001.0,single,True,0,False,0.072,False,True,non_budding/frame40_cell3.tif
40,4,1407.7,264.2,2855.0,single,True,0,False,0.506,False,True,non_budding/frame40_cell4.tif
40,5,850.5,453.2,2146.0,budding_pair,True,7,True,0.588,True,True,budding/frame40_cell5.tif
40,6,1027.6,482.6,2113.0,budding_pair,True,8,True,0.387,True,True,budding/frame40_cell6.tif
40,7,271.6,505.8,2197.0,single,True,0,False,1.606,False,True,non_budding/frame40_cell7.tif
40,8,151.9,548.0,3387.0,ambiguous,False,0,False,0.265,False,,
40,9,730.4,629.2,3884.0,single,True,0,False,0.059,False,True,non_budding/frame40_cell9.tif
40,10,375.7,712.5,2349.0,single,True,0,False,1.452,False,True,non_budding/frame40_cell10.tif
40,11,850.3,833.7,3615.0,ambiguous,False,0,False,0.156,False,,
40,12,311.8,815.8,2014.0,single,True,0,False,0.4,False,True,non_budding/frame40_cell12.tif
40,13,1018.5,837.3,1421.0,budding_pair,True,8,True,0.273,True,True,budding/frame40_cell13.tif
40,14,158.8,1027.0,2156.0,single,True,0,False,0.156,False,True,non_budding/frame40_cell14.tif
40,15,1321.2,1045.6,6757.0,multicell,False,0,False,0.66,False,,
40,16,250.8,1033.2,1888.0,single,True,0,False,0.231,False,True,non_budding/frame40_cell16.tif
40,17,1296.2,1116.1,1851.0,single,True,0,False,1.183,False,True,non_budding/frame40_cell17.tif
40,18,1604.6,1152.4,2432.0,single,True,0,False,0.296,False,True,non_budding/frame40_cell18.tif
40,19,86.3,1206.9,1649.0,single,True,0,False,0.311,False,True,
41,1,392.6,64.6,2064.0,budding_pair,True,9,True,0.421,True,True,budding/frame41_cell1.tif
41,2,1488.0,282.1,1203.0,single,True,0,False,0.04,False,True,non_budding/frame41_cell2.tif
41,3,670.9,302.5,2153.0,single,True,0,False,0.077,False,True,non_budding/frame41_cell3.tif
41,4,648.6,338.8,1709.0,budding_pair,True,8,True,0.548,True,True,budding/frame41_cell4.tif
41,5,287.3,388.1,929.0,single,True,0,False,0.05,False,True,non_budding/frame41_cell5.tif
41,6,561.9,780.8,3531.0,multicell,False,0,False,0.585,False,,
41,7,1118.3,821.3,2205.0,single,True,0,False,0.033,False,True,non_budding/frame41_cell7.tif
41,8,1490.3,882.9,1711.0,budding_pair,True,7,True,0.374,True,True,budding/frame41_cell8.tif
41,9,1634.0,987.6,1432.0,single,True,0,False,2.436,False,True,non_budding/frame41_cell9.tif
41,10,359.8,1041.7,758.0,single,True,0,False,0.072,False,True,non_budding/frame41_cell10.tif
41,11,1590.6,1099.7,2419.0,budding_pair,True,21,True,1.969,True,True,budding/frame41_cell11.tif
41,12,891.6,1183.7,1988.0,ambiguous,False,0,False,0.478,False,,
41,13,569.4,1229.9,2484.0,ambiguous,False,0,False,0.638,False,,
42,1,1287.6,53.3,3792.0,single,True,0,False,0.164,False,True,
42,2,1440.2,99.7,1650.0,single,True,0,False,0.066,False,True,non_budding/frame42_cell2.tif
42,3,440.3,196.7,2864.0,single,True,0,False,0.184,False,True,non_budding/frame42_cell3.tif
42,4,240.8,382.4,1998.0,single,True,0,False,0.127,False,True,non_budding/frame42_cell4.tif
42,5,1585.7,396.2,2269.0,single,True,0,False,0.049,False,True,non_budding/frame42_cell5.tif
42,6,974.6,445.7,5391.0,budding_pair,True,7,True,0.431,True,True,budding/frame42_cell6.tif
42,7,1522.0,552.7,2897.0,single,True,0,False,0.079,False,True,non_budding/frame42_cell7.tif
42,8,792.5,766.3,1792.0,single,True,0,False,0.244,False,True,non_budding/frame42_cell8.tif
42,9,1069.2,787.3,1792.0,budding_pair,True,5,True,0.413,True,True,budding/frame42_cell9.tif
42,10,737.5,925.2,2293.0,single,True,0,False,0.195,False,True,non_budding/frame42_cell10.tif
42,11,1381.7,947.3,3758.0,budding_pair,True,8,True,0.291,True,True,budding/frame42_cell11.tif
42,12,241.8,985.0,2091.0,budding_pair,True,6,True,0.427,True,True,budding/frame42_cell12.tif
42,13,1260.0,1061.4,2460.0,budding_pair,True,9,True,0.553,True,True,budding/frame42_cell13.tif
42,14,389.4,1089.0,1793.0,single,True,0,False,0.19,False,True,non_budding/frame42_cell14.tif
42,15,347.0,1199.0,2478.0,budding_pair,True,8,True,0.181,True,True,
43,1,192.2,73.6,1775.0,single,True,0,False,0.144,False,True,non_budding/frame43_cell1.tif
43,2,374.1,136.0,2452.0,single,True,0,False,0.26,False,True,non_budding/frame43_cell2.tif
43,3,990.8,159.0,2834.0,budding_pair,True,11,True,0.975,True,True,budding/frame43_cell3.tif
43,4,832.4,179.4,1542.0,single,True,0,False,0.074,False,True,non_budding/frame43_cell4.tif
43,5,126.8,229.6,2216.0,single,True,0,False,0.123,False,True,non_budding/frame43_cell5.tif
43,6,884.4,323.6,3315.0,budding_pair,True,7,True,0.148,False,False,non_budding/frame43_cell6.tif
43,7,1461.0,442.0,2448.0,single,True,0,False,0.133,False,True,non_budding/frame43_cell7.tif
43,8,852.7,444.9,2958.0,budding_pair,True,7,True,0.172,True,True,budding/frame43_cell8.tif
43,9,1602.0,658.9,3366.0,budding_pair,True,9,True,0.272,True,True,budding/frame43_cell9.tif
43,10,877.2,681.8,2015.0,single,True,0,False,0.061,False,True,non_budding/frame43_cell10.tif
43,11,312.6,735.0,3521.0,single,True,0,False,0.158,False,True,non_budding/frame43_cell11.tif
43,12,1290.9,764.8,2710.0,single,True,0,False,0.039,False,True,non_budding/frame43_cell12.tif
43,13,365.1,812.7,2639.0,single,True,0,False,0.058,False,True,non_budding/frame43_cell13.tif
43,14,1359.3,844.1,5522.0,ambiguous,False,0,False,0.341,False,,
43,15,771.1,838.3,2871.0,single,True,0,False,0.066,False,True,non_budding/frame43_cell15.tif
43,16,1609.1,943.9,2678.0,budding_pair,True,7,True,0.489,True,True,budding/frame43_cell16.tif
43,17,803.4,942.0,1903.0,single,True,0,False,1.759,False,True,non_budding/frame43_cell17.tif
43,18,538.5,1003.1,1767.0,single,True,0,False,0.08,False,True,non_budding/frame43_cell18.tif
43,19,845.1,1087.1,3101.0,single,True,0,False,0.04,False,True,non_budding/frame43_cell19.tif
43,20,819.1,1153.7,1563.0,single,True,0,False,0.127,False,True,non_budding/frame43_cell20.tif
44,1,403.0,51.6,2874.0,budding_pair,True,9,True,0.213,True,True,
44,2,464.4,216.4,2151.0,budding_pair,True,15,True,1.72,True,True,budding/frame44_cell2.tif
44,3,1374.4,294.3,3131.0,single,True,0,False,0.16,False,True,non_budding/frame44_cell3.tif
44,4,1597.3,411.9,2761.0,single,True,0,False,0.206,False,True,non_budding/frame44_cell4.tif
44,5,819.5,439.5,2083.0,single,True,0,False,0.057,False,True,non_budding/frame44_cell5.tif
44,6,690.1,448.9,1812.0,single,True,0,False,0.212,False,True,non_budding/frame44_cell6.tif
44,7,765.0,494.1,3261.0,single,True,0,False,0.058,False,True,non_budding/frame44_cell7.tif
44,8,688.1,546.4,4483.0,budding_pair,True,8,True,0.257,True,True,budding/frame44_cell8.tif
44,9,71.5,565.1,3457.0,budding_pair,True,13,True,1.299,True,True,budding/frame44_cell9.tif
44,10,211.6,663.8,2539.0,single,True,0,False,0.133,False,True,non_budding/frame44_cell10.tif
44,11,547.7,703.9,2747.0,budding_pair,True,8,True,0.461,True,True,budding/frame44_cell11.tif
44,12,1149.9,1040.8,1140.0,single,True,0,False,0.442,False,True,non_budding/frame44_cell12.tif
44,13,880.9,1105.0,2713.0,single,True,0,False,0.102,False,True,non_budding/frame44_cell13.tif
44,14,643.4,1187.2,1911.0,single,True,0,False,0.061,False,True,non_budding/frame44_cell14.tif
45,1,172.6,221.9,1967.0,budding_pair,True,10,True,1.188,True,True,budding/frame45_cell1.tif
45,2,573.5,293.0,4064.0,ambiguous,False,0,False,0.176,False,,
45,3,461.9,599.2,4941.0,budding_pair,True,8,True,0.236,True,True,budding/frame45_cell3.tif
45,4,656.2,649.7,2162.0,budding_pair,True,7,True,0.486,True,True,budding/frame45_cell4.tif
45,5,606.0,687.7,1147.0,single,True,0,False,0.041,False,True,non_budding/frame45_cell5.tif
45,6,780.7,869.7,1376.0,single,True,0,False,0.194,False,True,non_budding/frame45_cell6.tif
45,7,1026.2,1144.9,3751.0,budding_pair,True,7,True,0.185,True,True,budding/frame45_cell7.tif
45,8,653.6,1157.8,3767.0,budding_pair,True,4,False,0.193,True,False,budding/frame45_cell8.tif
45,9,242.6,1166.9,2343.0,budding_pair,True,3,False,0.248,True,False,budding/frame45_cell9.tif
45,10,552.1,1213.3,1263.0,single,True,0,False,0.24,False,True,
46,1,787.3,103.0,3654.0,budding_pair,True,6,True,0.165,True,True,budding/frame46_cell1.tif
46,2,81.9,308.8,1541.0,single,True,0,False,0.78,False,True,non_budding/frame46_cell2.tif
46,3,935.6,400.0,1860.0,ambiguous,False,0,False,0.752,False,,
46,4,1332.7,451.5,2021.0,single,True,0,False,0.05,False,True,non_budding/frame46_cell4.tif
46,5,516.4,506.3,1933.0,ambiguous,False,0,False,0.27,False,,
46,6,671.4,575.7,1348.0,single,True,0,False,2.168,False,True,non_budding/frame46_cell6.tif
46,7,1143.5,672.7,1561.0,budding_pair,True,7,True,0.474,True,True,budding/frame46_cell7.tif
46,8,961.8,693.7,3619.0,budding_pair,True,3,False,0.158,True,False,budding/frame46_cell8.tif
46,9,362.6,682.7,1480.0,budding_pair,True,8,True,0.371,True,True,budding/frame46_cell9.tif
46,10,497.5,1059.9,4522.0,budding_pair,True,12,True,0.258,True,True,budding/frame46_cell10.tif
46,11,1504.8,1100.4,2103.0,single,True,0,False,0.593,False,True,non_budding/frame46_cell11.tif
46,12,1616.3,1115.0,1037.0,single,True,0,False,0.592,False,True,non_budding/frame46_cell12.tif
46,13,1217.7,1164.8,1067.0,single,True,0,False,0.345,False,True,non_budding/frame46_cell13.tif
47,1,1185.8,124.1,1166.0,single,True,0,False,0.041,False,True,non_budding/frame47_cell1.tif
47,2,483.7,317.8,2425.0,single,True,0,False,0.052,False,True,non_budding/frame47_cell2.tif
47,3,895.5,451.6,2442.0,single,True,0,False,0.276,False,True,non_budding/frame47_cell3.tif
47,4,1516.6,767.4,1860.0,budding_pair,True,7,True,0.491,True,True,budding/frame47_cell4.tif
47,5,1169.4,881.7,3177.0,budding_pair,True,7,True,0.179,True,True,budding/frame47_cell5.tif
47,6,633.4,1061.4,1803.0,budding_pair,True,12,True,0.967,True,True,budding/frame47_cell6.tif
47,7,839.0,1158.8,1758.0,budding_pair,True,7,True,0.454,True,True,budding/frame47_cell7.tif
47,8,168.3,1205.7,1841.0,single,True,0,False,0.19,False,True,
47,9,277.9,1222.3,1040.0,single,True,0,False,0.186,False,True,
48,1,83.4,134.5,5714.0,multicell,False,0,False,0.459,False,,
48,2,1246.1,133.2,2094.0,budding_pair,True,8,True,0.54,True,True,budding/frame48_cell2.tif
48,3,1543.6,320.4,1869.0,budding_pair,True,7,True,0.377,True,True,budding/frame48_cell3.tif
48,4,597.2,317.6,1168.0,single,True,0,False,0.041,False,True,non_budding/frame48_cell4.tif
48,5,117.1,461.5,3049.0,single,True,0,False,0.043,False,True,non_budding/frame48_cell5.tif
48,6,999.1,474.9,1889.0,budding_pair,True,7,True,0.422,True,True,budding/frame48_cell6.tif
48,7,1232.5,503.7,3442.0,budding_pair,True,9,True,0.665,True,True,budding/frame48_cell7.tif
48,8,1366.0,654.0,6221.0,multicell,False,0,False,0.322,False,,
48,9,278.0,800.9,1045.0,single,True,0,False,0.045,False,True,non_budding/frame48_cell9.tif
48,10,1449.1,844.9,1736.0,budding_pair,True,7,True,0.318,True,True,budding/frame48_cell10.tif
48,11,1372.8,1003.4,1513.0,single,True,0,False,0.04,False,True,non_budding/frame48_cell11.tif
48,12,1615.1,1068.0,2255.0,budding_pair,True,12,True,1.037,True,True,budding/frame48_cell12.tif
49,1,1389.2,282.5,1532.0,budding_pair,True,5,True,0.282,True,True,budding/frame49_cell1.tif
49,2,412.8,326.8,4472.0,budding_pair,True,6,True,0.194,True,True,budding/frame49_cell2.tif
49,3,433.9,490.0,1817.0,budding_pair,True,10,True,0.448,True,True,budding/frame49_cell3.tif
49,4,1008.8,547.4,2174.0,single,True,0,False,0.042,False,True,non_budding/frame49_cell4.tif
49,5,802.2,1036.0,1152.0,single,True,0,False,0.041,False,True,non_budding/frame49_cell5.tif
49,6,1003.0,1035.2,1102.0,single,True,0,False,0.3,False,True,non_budding/frame49_cell6.tif
49,7,1085.8,1154.5,1660.0,single,True,0,False,0.037,False,True,non_budding/frame49_cell7.tif
50,1,1537.8,333.5,2916.0,budding_pair,True,4,False,0.689,True,False,budding/frame50_cell1.tif
50,2,1570.0,467.6,2258.0,single,True,0,False,0.076,False,True,non_budding/frame50_cell2.tif
50,3,435.8,531.0,2362.0,single,True,0,False,0.069,False,True,non_budding/frame50_cell3.tif
50,4,189.8,673.2,1692.0,single,True,0,False,0.588,False,True,non_budding/frame50_cell4.tif
50,5,1234.7,691.4,633.0,ambiguous,False,0,False,0.771,False,,
50,6,325.5,966.6,1660.0,single,True,0,False,1.141,False,True,non_budding/frame50_cell6.tif
50,7,756.2,1083.0,1756.0,single,True,0,False,0.066,False,True,non_budding/frame50_cell7.tif
50,8,400.1,1126.1,3801.0,budding_pair,True,11,True,0.352,True,True,budding/frame50_cell8.tif
50,9,1322.7,1141.5,2355.0,budding_pair,True,5,True,0.337,True,True,budding/frame50_cell9.tif
51,1,1037.8,102.7,1173.0,single,True,0,False,0.055,False,True,non_budding/frame51_cell1.tif
51,2,593.2,125.3,783.0,single,True,0,False,0.055,False,True,non_budding/frame51_cell2.tif
51,3,563.2,144.6,1309.0,single,True,0,False,0.869,False,True,non_budding/frame51_cell3.tif
51,4,93.4,210.2,1853.0,single,True,0,False,0.235,False,True,non_budding/frame51_cell4.tif
51,5,885.1,218.9,1840.0,budding_pair,True,8,True,0.459,True,True,budding/frame51_cell5.tif
51,6,815.9,603.3,1917.0,budding_pair,True,10,True,0.534,True,True,budding/frame51_cell6.tif
51,7,884.8,752.4,1479.0,budding_pair,True,7,True,0.406,True,True,budding/frame51_cell7.tif
51,8,897.5,928.0,2004.0,single,True,0,False,0.067,False,True,non_budding/frame51_cell8.tif
51,9,756.1,977.1,2338.0,budding_pair,True,7,True,0.482,True,True,budding/frame51_cell9.tif
51,10,708.0,1192.8,1679.0,budding_pair,True,7,True,0.445,True,True,budding/frame51_cell10.tif
52,1,1155.5,63.9,1878.0,budding_pair,True,14,True,0.601,True,True,
52,2,1154.8,100.0,1220.0,budding_pair,True,7,True,0.169,True,True,budding/frame52_cell2.tif
52,3,702.6,324.1,1946.0,budding_pair,True,7,True,0.502,True,True,budding/frame52_cell3.tif
52,4,1473.4,337.6,2194.0,single,True,0,False,1.921,False,True,non_budding/frame52_cell4.tif
52,5,741.5,450.9,1672.0,single,True,0,False,0.146,False,True,non_budding/frame52_cell5.tif
52,6,1385.0,550.2,4896.0,budding_pair,True,7,True,0.333,True,True,budding/frame52_cell6.tif
52,7,285.5,574.2,802.0,single,True,0,False,0.053,False,True,non_budding/frame52_cell7.tif
52,8,244.6,587.1,2142.0,single,True,0,False,2.117,False,True,non_budding/frame52_cell8.tif
52,9,1482.8,614.9,1952.0,single,True,0,False,0.264,False,True,non_budding/frame52_cell9.tif
52,10,140.6,677.1,1445.0,single,True,0,False,0.552,False,True,non_budding/frame52_cell10.tif
52,11,139.7,723.4,2919.0,budding_pair,True,20,True,1.031,True,True,budding/frame52_cell11.tif
52,12,1154.7,786.2,2566.0,single,True,0,False,0.055,False,True,non_budding/frame52_cell12.tif
52,13,264.3,892.8,3193.0,budding_pair,True,14,True,0.579,True,True,budding/frame52_cell13.tif
52,14,80.9,1146.7,1085.0,single,True,0,False,0.304,False,True,non_budding/frame52_cell14.tif
52,15,47.8,1169.9,1467.0,single,True,0,False,0.141,False,True,
52,16,649.1,1190.1,2285.0,budding_pair,True,12,True,1.587,True,True,budding/frame52_cell16.tif
53,1,178.3,206.6,1469.0,single,True,0,False,0.277,False,True,non_budding/frame53_cell1.tif
53,2,1109.7,289.8,5036.0,budding_pair,True,5,True,0.239,True,True,budding/frame53_cell2.tif
53,3,441.2,421.3,1739.0,single,True,0,False,1.14,False,True,non_budding/frame53_cell3.tif
53,4,449.8,472.1,1520.0,single,True,0,False,0.209,False,True,non_budding/frame53_cell4.tif
53,5,1443.5,480.6,882.0,single,True,0,False,0.187,False,True,non_budding/frame53_cell5.tif
53,6,1403.7,496.2,2549.0,single,True,0,False,0.297,False,True,non_budding/frame53_cell6.tif
53,7,1301.7,611.2,5825.0,multicell,False,0,False,0.98,False,,
53,8,808.7,597.3,1332.0,single,True,0,False,0.391,False,True,non_budding/frame53_cell8.tif
53,9,448.0,709.4,2414.0,single,True,0,False,0.228,False,True,non_budding/frame53_cell9.tif
53,10,1062.1,782.0,2549.0,single,True,0,False,0.083,False,True,non_budding/frame53_cell10.tif
53,11,1424.9,802.1,3551.0,budding_pair,True,8,True,0.223,True,True,budding/frame53_cell11.tif
53,12,390.6,854.1,2681.0,budding_pair,True,13,True,0.635,True,True,budding/frame53_cell12.tif
53,13,1218.5,1072.3,3107.0,budding_pair,True,11,True,1.231,True,True,budding/frame53_cell13.tif
54,1,523.5,33.4,1204.0,single,True,0,False,2.147,False,True,
54,2,127.9,169.9,3652.0,budding_pair,True,7,True,0.25,True,True,budding/frame54_cell2.tif
54,3,1381.9,201.6,1500.0,single,True,0,False,0.158,False,True,non_budding/frame54_cell3.tif
54,4,702.6,246.8,1616.0,budding_pair,True,7,True,0.47,True,True,budding/frame54_cell4.tif
54,5,761.6,404.3,1268.0,single,True,0,False,0.047,False,True,non_budding/frame54_cell5.tif
54,6,1089.2,453.7,1845.0,budding_pair,True,8,True,0.462,True,True,budding/frame54_cell6.tif
54,7,1546.2,567.4,3038.0,single,True,0,False,0.147,False,True,non_budding/frame54_cell7.tif
54,8,629.5,738.5,764.0,single,True,0,False,0.047,False,True,non_budding/frame54_cell8.tif
54,9,590.6,752.3,1419.0,single,True,0,False,0.037,False,True,non_budding/frame54_cell9.tif
54,10,414.8,969.0,2076.0,single,True,0,False,0.19,False,True,non_budding/frame54_cell10.tif
54,11,707.7,977.7,2241.0,budding_pair,True,9,True,0.556,True,True,budding/frame54_cell11.tif
54,12,878.8,1220.5,2002.0,budding_pair,True,7,True,0.57,True,True,
55,1,1308.0,46.2,1960.0,budding_pair,True,11,True,0.509,True,True,
55,2,1456.7,131.6,1715.0,budding_pair,True,9,True,0.842,True,True,budding/frame55_cell2.tif
55,3,1066.1,267.9,1220.0,single,True,0,False,0.199,False,True,non_budding/frame55_cell3.tif
55,4,948.7,358.9,1618.0,budding_pair,True,8,True,0.394,True,True,budding/frame55_cell4.tif
55,5,1293.4,548.7,3571.0,ambiguous,False,0,False,0.176,False,,
55,6,357.2,596.9,1433.0,single,True,0,False,0.102,False,True,non_budding/frame55_cell6.tif
55,7,1543.1,747.2,4036.0,budding_pair,True,6,True,0.255,True,True,budding/frame55_cell7.tif
55,8,1004.5,1135.7,1030.0,single,True,0,False,0.049,False,True,non_budding/frame55_cell8.tif
56,1,900.8,176.8,1022.0,single,True,0,False,0.045,False,True,non_budding/frame56_cell1.tif
56,2,290.9,320.8,941.0,single,True,0,False,0.363,False,True,non_budding/frame56_cell2.tif
56,3,988.7,635.1,1705.0,budding_pair,True,6,True,0.411,True,True,budding/frame56_cell3.tif
56,4,1038.9,637.1,1180.0,single,True,0,False,0.044,False,True,non_budding/frame56_cell4.tif
56,5,1056.4,837.3,1680.0,budding_pair,True,9,True,0.805,True,True,budding/frame56_cell5.tif
56,6,1525.4,843.2,1363.0,budding_pair,True,8,True,0.355,True,True,budding/frame56_cell6.tif
56,7,775.5,903.9,1982.0,single,True,0,False,0.869,False,True,non_budding/frame56_cell7.tif
56,8,963.4,1070.5,1166.0,single,True,0,False,0.039,False,True,non_budding/frame56_cell8.tif
56,9,551.6,1234.6,2364.0,budding_pair,True,9,True,0.54,True,True,
57,1,518.4,67.5,371.0,multicell,False,0,False,5.58,False,,
57,2,523.3,64.3,1808.0,single,True,0,False,0.092,False,True,non_budding/frame57_cell2.tif
57,3,855.9,104.6,2107.0,budding_pair,True,5,True,0.44,True,True,budding/frame57_cell3.tif
57,4,275.0,181.4,921.0,single,True,0,False,0.092,False,True,non_budding/frame57_cell4.tif
57,5,1313.9,226.3,3105.0,budding_pair,True,7,True,0.554,True,True,budding/frame57_cell5.tif
57,6,1021.8,234.6,2314.0,budding_pair,True,7,True,0.471,True,True,budding/frame57_cell6.tif
57,7,1031.7,275.2,358.0,multicell,False,0,False,5.021,False,,
57,8,310.8,323.6,1058.0,single,True,0,False,0.045,False,True,non_budding/frame57_cell8.tif
57,9,1260.4,455.5,1768.0,budding_pair,True,8,True,0.42,True,True,budding/frame57_cell9.tif
57,10,728.3,461.4,1664.0,single,True,0,False,0.105,False,True,non_budding/frame57_cell10.tif
57,11,1214.1,493.3,2127.0,single,True,0,False,0.115,False,True,non_budding/frame57_cell11.tif
57,12,1430.3,493.1,1579.0,single,True,0,False,0.04,False,True,non_budding/frame57_cell12.tif
57,13,963.5,550.5,1516.0,budding_pair,True,6,True,0.226,True,True,budding/frame57_cell13.tif
57,14,1544.3,589.4,1866.0,budding_pair,True,7,True,0.443,True,True,budding/frame57_cell14.tif
57,15,1190.4,627.1,2328.0,budding_pair,True,10,True,0.702,True,True,budding/frame57_cell15.tif
57,16,866.8,844.8,1416.0,single,True,0,False,0.039,False,True,non_budding/frame57_cell16.tif
57,17,489.7,861.6,1277.0,single,True,0,False,0.043,False,True,non_budding/frame57_cell17.tif
57,18,954.5,872.4,1101.0,single,True,0,False,0.048,False,True,non_budding/frame57_cell18.tif
57,19,1060.6,927.8,1149.0,single,True,0,False,0.041,False,True,non_budding/frame57_cell19.tif
57,20,1488.6,1107.0,1805.0,budding_pair,True,8,True,0.458,True,True,budding/frame57_cell20.tif
57,21,211.8,1119.1,2363.0,budding_pair,True,8,True,0.487,True,True,budding/frame57_cell21.tif
57,22,1279.6,1146.3,4662.0,budding_pair,True,9,True,0.294,True,True,budding/frame57_cell22.tif
57,23,125.2,1158.7,2957.0,budding_pair,True,12,True,0.484,True,True,budding/frame57_cell23.tif
58,1,267.9,74.2,4393.0,budding_pair,True,4,False,0.219,True,False,budding/frame58_cell1.tif
58,2,1261.1,266.1,1435.0,single,True,0,False,0.038,False,True,non_budding/frame58_cell2.tif
58,3,656.0,440.8,3007.0,budding_pair,True,8,True,0.457,True,True,budding/frame58_cell3.tif
58,4,1144.1,486.8,1652.0,budding_pair,True,7,True,0.309,True,True,budding/frame58_cell4.tif
58,5,1536.7,621.5,3657.0,budding_pair,True,6,True,0.245,True,True,budding/frame58_cell5.tif
58,6,880.1,638.0,2482.0,budding_pair,True,7,True,0.483,True,True,budding/frame58_cell6.tif
58,7,1367.4,736.4,5241.0,budding_pair,True,7,True,0.184,True,True,budding/frame58_cell7.tif
58,8,535.7,748.3,2809.0,budding_pair,True,8,True,0.605,True,True,budding/frame58_cell8.tif
58,9,276.5,1051.2,1544.0,single,True,0,False,2.366,False,True,non_budding/frame58_cell9.tif
59,1,1252.7,56.0,2343.0,single,True,0,False,1.625,False,True,
59,2,562.8,97.2,2902.0,budding_pair,True,10,True,0.284,True,True,budding/frame59_cell2.tif
59,3,1131.5,286.9,2110.0,single,True,0,False,0.033,False,True,non_budding/frame59_cell3.tif
59,4,1312.9,470.8,835.0,single,True,0,False,0.055,False,True,non_budding/frame59_cell4.tif
59,5,1287.8,498.6,1540.0,single,True,0,False,0.116,False,True,non_budding/frame59_cell5.tif
59,6,282.4,555.7,2828.0,budding_pair,True,18,True,0.739,True,True,budding/frame59_cell6.tif
59,7,1238.5,570.8,1029.0,single,True,0,False,0.053,False,True,non_budding/frame59_cell7.tif
59,8,827.4,638.0,1679.0,budding_pair,True,7,True,0.376,True,True,budding/frame59_cell8.tif
59,9,267.1,647.1,824.0,single,True,0,False,0.055,False,True,non_budding/frame59_cell9.tif
59,10,237.3,676.4,1860.0,single,True,0,False,1.116,False,True,non_budding/frame59_cell10.tif
59,11,1070.7,694.7,2299.0,budding_pair,True,7,True,0.503,True,True,budding/frame59_cell11.tif
59,12,1135.9,814.8,2200.0,budding_pair,True,7,True,0.435,True,True,budding/frame59_cell12.tif
59,13,1151.7,861.9,1457.0,single,True,0,False,0.549,False,True,non_budding/frame59_cell13.tif
59,14,343.9,1083.9,1433.0,single,True,0,False,0.305,False,True,non_budding/frame59_cell14.tif
59,15,939.8,1123.3,1305.0,single,True,0,False,0.049,False,True,non_budding/frame59_cell15.tif
59,16,1277.8,1186.1,1382.0,single,True,0,False,2.281,False,True,non_budding/frame59_cell16.tif
60,1,1472.8,143.2,3285.0,multicell,False,0,False,0.829,False,,
60,2,409.5,489.7,4459.0,budding_pair,True,6,True,0.169,True,True,budding/frame60_cell2.tif
60,3,619.1,501.9,2301.0,budding_pair,True,10,True,0.433,True,True,budding/frame60_cell3.tif
60,4,522.0,543.2,2073.0,budding_pair,True,7,True,0.343,True,True,budding/frame60_cell4.tif
60,5,782.2,555.6,1492.0,single,True,0,False,0.2,False,True,non_budding/frame60_cell5.tif
